report_date,report_month,user_id,current_cc_id,current_cc_name,current_cc_group,current_assigned_time,first_cc_id,first_cc_name,first_assigned_time,assign_count,is_reassigned,lead_source_raw,has_trial_booked,trial_count,first_trial_time,latest_trial_time,latest_trial_status,is_cancelled,is_absent,is_attended,outbound_call_count,connected_call_count,effective_connected_call_count,short_call_count_lt20s,total_connected_duration_sec,distinct_call_days,distinct_call_time_slots,first_call_time,last_call_time,last_call_duration_sec,post_class_call_within_6h,post_class_call_after_6h,is_ordered,order_id,order_time,processed_time,paid_amount,package_name,payment_method,closed_sales_name,closed_sales_group,lead_quality_category,lead_quality_reason,lead_quality_confidence,final_status,data_join_status,missing_data_flags
2026-04-29,2026-04,62939103,4123060,,,2026-04-16T17:41:56+08:00,4123060,,2026-04-16T17:41:56+08:00,1,0,CC人工改派,1,1,2026-04-16 16:30 ~ 17:00,2026-04-16 16:30 ~ 17:00,end,0,0,1,1,1,1,0,45,1,1,2026/4/23 21:56,2026/4/23 21:56,45,0,1,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62939185,4121806,,,2026-04-16T02:17:10+08:00,4121806,,2026-04-16T02:17:10+08:00,1,0,CC人工改派,1,1,2026-04-15 21:00 ~ 21:30,2026-04-15 21:00 ~ 21:30,s_absent,0,1,0,2,0,0,0,0,1,2,2026/4/16 2:19,2026/4/16 18:20,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62939186,4121806,,,2026-04-15T19:49:08+08:00,4121806,,2026-04-15T19:49:08+08:00,1,0,中东academy_en分配,1,1,2026-04-15 21:00 ~ 21:30,2026-04-15 21:00 ~ 21:30,s_absent,0,1,0,1,0,0,0,0,1,1,2026/4/16 2:08,2026/4/16 2:08,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62939468,4122734,,,2026-04-15T20:10:05+08:00,4122734,,2026-04-15T20:10:05+08:00,1,0,中东academy_en分配,0,0,,,,0,0,0,1,1,1,0,165,1,1,2026/4/19 22:51,2026/4/19 22:51,165,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,no_booking,joined_by_user_id_only,missing_trial|missing_order
2026-04-29,2026-04,62939637,4123061,,,2026-04-16T01:24:10+08:00,4123061,,2026-04-16T01:24:10+08:00,1,0,CC人工改派,1,1,2026-04-16 16:30 ~ 17:00,2026-04-16 16:30 ~ 17:00,end,0,0,1,1,1,0,1,5,1,1,2026/4/19 21:03,2026/4/19 21:03,5,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62940330,4121807,,,2026-04-15T21:17:11+08:00,4121807,,2026-04-15T21:17:11+08:00,1,0,中东成人高中生分配,1,1,2026-04-16 15:30 ~ 16:00,2026-04-16 15:30 ~ 16:00,cancel,1,0,0,1,1,1,0,305,1,1,2026/4/16 1:22,2026/4/16 1:22,305,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62940363,4123061,,,2026-04-15T22:20:29+08:00,4123061,,2026-04-15T22:20:29+08:00,1,0,CC人工改派,1,1,2026-04-16 20:30 ~ 21:00,2026-04-16 20:30 ~ 21:00,cancel,1,0,0,1,1,0,1,12,1,1,2026/4/15 22:39,2026/4/15 22:39,12,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62940404,4123060,,,2026-04-16T01:24:22+08:00,4123060,,2026-04-16T01:24:22+08:00,1,0,CC人工改派,1,1,2026-04-16 21:00 ~ 21:30,2026-04-16 21:00 ~ 21:30,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/17 0:15,2026/4/17 0:15,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62940636,4121807,,,2026-04-15T22:10:09+08:00,4121807,,2026-04-15T22:10:09+08:00,1,0,中东academy_en分配,0,0,,,,0,0,0,1,0,0,0,0,1,1,2026/4/24 3:11,2026/4/24 3:11,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,no_booking,joined_by_user_id_only,missing_trial|missing_order
2026-04-29,2026-04,62941412,4121807,,,2026-04-16T18:41:40+08:00,4121807,,2026-04-16T18:41:40+08:00,1,0,CC人工改派,0,0,,,,0,0,0,1,1,0,1,4,1,1,2026/4/16 19:48,2026/4/16 19:48,4,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,no_booking,joined_by_user_id_only,missing_trial|missing_order
2026-04-29,2026-04,62941413,4123061,,,2026-04-16T17:44:58+08:00,4123061,,2026-04-16T17:44:58+08:00,1,0,CC人工改派,1,1,2026-04-16 20:30 ~ 21:00,2026-04-16 20:30 ~ 21:00,s_absent,0,1,0,3,2,2,0,2288,2,2,2026/4/16 18:21,2026/4/17 2:02,886,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62941603,4123060,,,2026-04-16T17:45:09+08:00,4123060,,2026-04-16T17:45:09+08:00,1,0,CC人工改派,1,1,2026-04-16 20:30 ~ 21:00,2026-04-16 20:30 ~ 21:00,end,0,0,1,1,1,1,0,110,1,1,2026/4/16 22:47,2026/4/16 22:47,110,1,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62941810,4123061,,,2026-04-16T01:22:33+08:00,4123061,,2026-04-16T01:22:33+08:00,1,0,中东academy_en分配,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,unknown,data_missing_or_insufficient,low,no_booking,joined_by_user_id_only,missing_trial|missing_call|missing_order
2026-04-29,2026-04,62941883,4122734,,,2026-04-16T02:52:52+08:00,4122734,,2026-04-16T02:52:52+08:00,1,0,中东academy_en分配,0,0,,,,0,0,0,1,0,0,0,0,1,1,2026/4/19 20:59,2026/4/19 20:59,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,no_booking,joined_by_user_id_only,missing_trial|missing_order
2026-04-29,2026-04,62941914,4123060,,,2026-04-16T01:21:25+08:00,4123060,,2026-04-16T01:21:25+08:00,1,0,中东academy_en分配,1,2,2026-04-16 16:00 ~ 16:30,2026-04-18 17:30 ~ 18:00,end,1,0,1,1,0,0,0,0,1,1,2026/4/22 21:54,2026/4/22 21:54,0,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62941941,4123060,,,2026-04-16T01:49:42+08:00,4123060,,2026-04-16T01:49:42+08:00,1,0,中东成人高中生分配,1,1,2026-04-19 16:00 ~ 16:30,2026-04-19 16:00 ~ 16:30,cancel,1,0,0,1,1,1,0,53,1,1,2026/4/19 19:59,2026/4/19 19:59,53,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62942044,4121806,,,2026-04-16T02:43:59+08:00,4121806,,2026-04-16T02:43:59+08:00,1,0,中东academy_en分配,1,1,2026-04-16 18:30 ~ 19:00,2026-04-16 18:30 ~ 19:00,s_absent,0,1,0,1,1,0,1,11,1,1,2026/4/16 23:27,2026/4/16 23:27,11,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62942164,4123061,,,2026-04-16T03:21:55+08:00,4123061,,2026-04-16T03:21:55+08:00,1,0,中东成人高中生分配,1,1,2026-04-19 21:30 ~ 22:00,2026-04-19 21:30 ~ 22:00,end,0,0,1,2,2,2,0,361,1,1,2026/4/20 1:44,2026/4/20 2:58,228,1,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62942185,4121807,,,2026-04-16T03:51:02+08:00,4121807,,2026-04-16T03:51:02+08:00,1,0,中东academy_en分配,1,1,2026-04-19 18:00 ~ 18:30,2026-04-19 18:00 ~ 18:30,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/16 19:40,2026/4/16 19:40,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62942215,4122734,,,2026-04-26T17:29:15+08:00,4122734,,2026-04-26T17:29:15+08:00,1,0,CC人工改派,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,unknown,data_missing_or_insufficient,low,no_booking,joined_by_user_id_only,missing_trial|missing_call|missing_order
2026-04-29,2026-04,62942216,4121806,,,2026-04-16T03:23:19+08:00,4121806,,2026-04-16T03:23:19+08:00,1,0,中东成人高中生分配,1,1,2026-04-19 16:30 ~ 17:00,2026-04-19 16:30 ~ 17:00,s_absent,0,1,0,1,0,0,0,0,1,1,2026/4/19 21:25,2026/4/19 21:25,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62942278,4123057,,,2026-04-16T05:16:31+08:00,4123057,,2026-04-16T05:16:31+08:00,1,0,中东academy_en分配,1,1,2026-04-19 17:30 ~ 18:00,2026-04-19 17:30 ~ 18:00,cancel,1,0,0,1,1,0,1,4,1,1,2026/4/19 19:15,2026/4/19 19:15,4,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62942303,4121806,,,2026-04-18T19:02:18+08:00,4121806,,2026-04-18T19:02:18+08:00,1,0,CC人工改派,1,2,2026-04-19 21:00 ~ 21:30,2026-04-21 18:00 ~ 18:30,end,1,0,1,2,1,1,0,37,2,2,2026/4/19 20:03,2026/4/21 22:53,37,1,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62942340,4123057,,,2026-04-18T18:59:33+08:00,4123057,,2026-04-18T18:59:33+08:00,1,0,CC人工改派,1,1,2026-04-19 19:30 ~ 20:00,2026-04-19 19:30 ~ 20:00,end,0,0,1,1,1,1,0,611,1,1,2026/4/20 1:27,2026/4/20 1:27,611,1,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62942424,4122734,,,2026-04-16T04:14:58+08:00,4122734,,2026-04-16T04:14:58+08:00,1,0,中东成人高中生分配,1,1,2026-04-19 19:30 ~ 20:00,2026-04-19 19:30 ~ 20:00,end,0,0,1,1,0,0,0,0,1,1,2026/4/19 19:09,2026/4/19 19:09,0,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62942521,4123057,,,2026-04-18T18:59:48+08:00,4123057,,2026-04-18T18:59:48+08:00,1,0,CC人工改派,1,1,2026-04-19 15:00 ~ 15:30,2026-04-19 15:00 ~ 15:30,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/19 18:31,2026/4/19 18:31,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62942525,4123061,,,2026-04-16T17:40:55+08:00,4123061,,2026-04-16T17:40:55+08:00,1,0,CC人工改派,0,0,,,,0,0,0,1,1,1,0,28,1,1,2026/4/16 17:47,2026/4/16 17:47,28,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,no_booking,joined_by_user_id_only,missing_trial|missing_order
2026-04-29,2026-04,62942548,4121807,,,2026-04-16T05:18:36+08:00,4121807,,2026-04-16T05:18:36+08:00,1,0,中东成人高中生分配,1,1,2026-04-19 18:00 ~ 18:30,2026-04-19 18:00 ~ 18:30,s_absent,0,1,0,1,0,0,0,0,1,1,2026/4/19 20:46,2026/4/19 20:46,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62942574,4121807,,,2026-04-16T22:41:49+08:00,4121807,,2026-04-16T22:41:49+08:00,1,0,CC人工改派,1,1,2026-04-19 15:30 ~ 16:00,2026-04-19 15:30 ~ 16:00,s_absent,0,1,0,2,1,1,0,90,1,1,2026/4/19 20:15,2026/4/19 20:48,0,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62942690,4122734,,,2026-04-16T09:08:28+08:00,4122734,,2026-04-16T09:08:28+08:00,1,0,中东academy_en分配,1,1,2026-04-19 17:00 ~ 17:30,2026-04-19 17:00 ~ 17:30,cancel,1,0,0,2,0,0,0,0,2,1,2026/4/19 21:04,2026/4/21 20:06,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62942717,4123057,,,2026-04-16T06:57:32+08:00,4123057,,2026-04-16T06:57:32+08:00,1,0,中东成人高中生分配,1,1,2026-04-19 19:00 ~ 19:30,2026-04-19 19:00 ~ 19:30,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/19 19:39,2026/4/19 19:39,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62942719,4123060,,,2026-04-16T06:59:01+08:00,4123060,,2026-04-16T06:59:01+08:00,1,0,中东academy_en分配,1,3,2026-04-18 16:00 ~ 16:30,2026-04-19 18:00 ~ 18:30,cancel,1,0,0,1,1,1,0,49,1,1,2026/4/16 19:01,2026/4/16 19:01,49,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62942723,4123061,,,2026-04-16T07:04:53+08:00,4123061,,2026-04-16T07:04:53+08:00,1,0,中东academy_en分配,1,2,2026-04-20 17:00 ~ 17:30,2026-04-21 16:30 ~ 17:00,cancel,1,1,0,1,0,0,0,0,1,1,2026/4/20 21:49,2026/4/20 21:49,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62942762,4123061,,,2026-04-16T08:21:03+08:00,4123061,,2026-04-16T08:21:03+08:00,1,0,中东成人高中生分配,1,1,2026-04-19 20:00 ~ 20:30,2026-04-19 20:00 ~ 20:30,s_absent,0,1,0,1,1,1,0,83,1,1,2026/4/20 1:07,2026/4/20 1:07,83,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62942829,4121806,,,2026-04-16T07:41:57+08:00,4121806,,2026-04-16T07:41:57+08:00,1,0,中东academy_en分配,1,1,2026-04-19 19:00 ~ 19:30,2026-04-19 19:00 ~ 19:30,s_absent,0,1,0,1,0,0,0,0,1,1,2026/4/21 0:48,2026/4/21 0:48,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62942832,4123060,,,2026-04-16T07:52:52+08:00,4123060,,2026-04-16T07:52:52+08:00,1,0,中东成人高中生分配,1,4,2026-04-19 16:00 ~ 16:30,2026-04-20 20:30 ~ 21:00,cancel,1,0,0,1,1,1,0,65,1,1,2026/4/19 19:54,2026/4/19 19:54,65,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62942855,4121806,,,2026-04-16T08:31:24+08:00,4121806,,2026-04-16T08:31:24+08:00,1,0,中东成人高中生分配,1,1,2026-04-19 16:00 ~ 16:30,2026-04-19 16:00 ~ 16:30,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/19 20:53,2026/4/19 20:53,0,0,0,1,32494107,2026/4/19 19:21,2026/4/19 19:25,840,Ramadan Special Offer-Comprehensive Learning Course-45,,51habiba.hassan,前端销售部001组,valid_lead,has_order_attendance_or_effective_call,medium,closed,joined_by_user_id_only,
2026-04-29,2026-04,62943673,4122734,,,2026-04-16T12:35:28+08:00,4122734,,2026-04-16T12:35:28+08:00,1,0,中东成人高中生分配,1,1,2026-04-19 19:00 ~ 19:30,2026-04-19 19:00 ~ 19:30,s_absent,0,1,0,1,0,0,0,0,1,1,2026/4/19 22:17,2026/4/19 22:17,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62943991,4121806,,,2026-04-18T19:00:19+08:00,4121806,,2026-04-18T19:00:19+08:00,1,0,CC人工改派,1,1,2026-04-19 20:30 ~ 21:00,2026-04-19 20:30 ~ 21:00,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/19 20:17,2026/4/19 20:17,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62944434,4123061,,,2026-04-18T18:58:54+08:00,4123061,,2026-04-18T18:58:54+08:00,1,0,CC人工改派,1,1,2026-04-19 17:00 ~ 17:30,2026-04-19 17:00 ~ 17:30,end,0,0,1,1,1,1,0,420,1,1,2026/4/20 0:34,2026/4/20 0:34,420,0,1,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62944935,4121807,,,2026-04-16T15:59:30+08:00,4121807,,2026-04-16T15:59:30+08:00,1,0,中东academy_en分配,0,0,,,,0,0,0,1,1,0,1,4,1,1,2026/4/16 20:10,2026/4/16 20:10,4,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,no_booking,joined_by_user_id_only,missing_trial|missing_order
2026-04-29,2026-04,62944944,4121807,,,2026-04-16T22:41:49+08:00,4121807,,2026-04-16T22:41:49+08:00,1,0,CC人工改派,1,1,2026-04-19 20:00 ~ 20:30,2026-04-19 20:00 ~ 20:30,cancel,1,0,0,1,1,1,0,65,1,1,2026/4/18 20:17,2026/4/18 20:17,65,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62944969,4121806,,,2026-04-18T19:00:19+08:00,4121806,,2026-04-18T19:00:19+08:00,1,0,CC人工改派,1,1,2026-04-19 17:00 ~ 17:30,2026-04-19 17:00 ~ 17:30,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/19 21:45,2026/4/19 21:45,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62945111,4123061,,,2026-04-18T18:58:53+08:00,4123061,,2026-04-18T18:58:53+08:00,1,0,CC人工改派,1,1,2026-04-19 17:00 ~ 17:30,2026-04-19 17:00 ~ 17:30,s_absent,0,1,0,1,1,1,0,48,1,1,2026/4/19 21:50,2026/4/19 21:50,48,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62945134,4123057,,,2026-04-16T16:24:04+08:00,4123057,,2026-04-16T16:24:04+08:00,1,0,中东academy_en分配,1,1,2026-04-19 20:30 ~ 21:00,2026-04-19 20:30 ~ 21:00,s_absent,0,1,0,1,1,1,0,78,1,1,2026/4/19 17:46,2026/4/19 17:46,78,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62945167,4121807,,,2026-04-16T17:06:39+08:00,4121807,,2026-04-16T17:06:39+08:00,1,0,中东成人高中生分配,1,1,2026-04-18 14:30 ~ 15:00,2026-04-18 14:30 ~ 15:00,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/16 19:44,2026/4/16 19:44,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62945431,4121807,,,2026-04-16T22:41:50+08:00,4121807,,2026-04-16T22:41:50+08:00,1,0,CC人工改派,1,1,2026-04-18 16:30 ~ 17:00,2026-04-18 16:30 ~ 17:00,cancel,1,0,0,1,1,1,0,120,1,1,2026/4/18 21:06,2026/4/18 21:06,120,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62945475,4123061,,,2026-04-16T18:17:03+08:00,4123061,,2026-04-16T18:17:03+08:00,1,0,CC人工改派,1,1,2026-04-16 13:30 ~ 14:00,2026-04-16 13:30 ~ 14:00,s_absent,0,1,0,2,1,1,0,142,1,1,2026/4/16 18:16,2026/4/16 18:17,0,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62946072,4123061,,,2026-04-16T19:28:57+08:00,4123061,,2026-04-16T19:28:57+08:00,1,0,中东成人高中生分配,1,2,2026-04-16 16:00 ~ 16:30,2026-04-23 20:00 ~ 20:30,end,1,0,1,1,1,1,0,812,1,1,2026/4/22 20:00,2026/4/22 20:00,812,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62946104,4123060,,,2026-04-16T18:33:34+08:00,4123060,,2026-04-16T18:33:34+08:00,1,0,中东成人高中生分配,1,1,2026-04-16 20:00 ~ 20:30,2026-04-16 20:00 ~ 20:30,s_absent,0,1,0,1,0,0,0,0,1,1,2026/4/20 0:48,2026/4/20 0:48,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62946418,4121806,,,2026-04-16T19:29:20+08:00,4121806,,2026-04-16T19:29:20+08:00,1,0,中东成人高中生分配,1,1,2026-04-19 18:00 ~ 18:30,2026-04-19 18:00 ~ 18:30,s_absent,0,1,0,1,0,0,0,0,1,1,2026/4/19 22:59,2026/4/19 22:59,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62946481,4123061,,,2026-04-16T20:14:27+08:00,4123061,,2026-04-16T20:14:27+08:00,1,0,转介绍分配cc,0,0,,,,0,0,0,1,0,0,0,0,1,1,2026/4/18 18:23,2026/4/18 18:23,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,no_booking,joined_by_user_id_only,missing_trial|missing_order
2026-04-29,2026-04,62946700,4123061,,,2026-04-16T22:41:18+08:00,4123061,,2026-04-16T22:41:18+08:00,1,0,CC人工改派,1,1,2026-04-16 20:30 ~ 21:00,2026-04-16 20:30 ~ 21:00,end,0,0,1,1,0,0,0,0,1,1,2026/4/17 1:18,2026/4/17 1:18,0,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62946734,4122734,,,2026-04-16T20:27:06+08:00,4122734,,2026-04-16T20:27:06+08:00,1,0,中东成人高中生分配,1,1,2026-04-16 20:00 ~ 20:30,2026-04-16 20:00 ~ 20:30,end,0,0,1,1,0,0,0,0,1,1,2026/4/21 23:04,2026/4/21 23:04,0,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62947613,4123060,,,2026-04-16T22:41:29+08:00,4123060,,2026-04-16T22:41:29+08:00,1,0,CC人工改派,1,1,2026-04-16 21:30 ~ 22:00,2026-04-16 21:30 ~ 22:00,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/18 17:39,2026/4/18 17:39,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62948045,4121807,,,2026-04-16T23:34:14+08:00,4121807,,2026-04-16T23:34:14+08:00,1,0,中东成人高中生分配,1,1,2026-04-18 15:00 ~ 15:30,2026-04-18 15:00 ~ 15:30,cancel,1,0,0,1,1,1,0,39,1,1,2026/4/18 18:52,2026/4/18 18:52,39,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62948151,4123057,,,2026-04-17T00:14:07+08:00,4123057,,2026-04-17T00:14:07+08:00,1,0,中东成人高中生分配,1,1,2026-04-19 13:00 ~ 13:30,2026-04-19 13:00 ~ 13:30,cancel,1,0,0,1,1,0,1,14,1,1,2026/4/18 18:50,2026/4/18 18:50,14,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62948318,4123057,,,2026-04-18T19:02:44+08:00,4123057,,2026-04-18T19:02:44+08:00,1,0,CC人工改派,1,1,2026-04-19 13:30 ~ 14:00,2026-04-19 13:30 ~ 14:00,cancel,1,0,0,1,1,0,1,9,1,1,2026/4/19 18:05,2026/4/19 18:05,9,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62948453,4123060,,,2026-04-17T00:45:26+08:00,4123060,,2026-04-17T00:45:26+08:00,1,0,中东成人高中生分配,1,1,2026-04-16 21:00 ~ 21:30,2026-04-16 21:00 ~ 21:30,end,0,0,1,1,1,0,1,13,1,1,2026/4/23 21:58,2026/4/23 21:58,13,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62948870,4123061,,,2026-04-17T02:13:13+08:00,4123061,,2026-04-17T02:13:13+08:00,1,0,中东成人高中生分配,1,1,2026-04-22 19:00 ~ 19:30,2026-04-22 19:00 ~ 19:30,s_absent,0,1,0,1,1,1,0,775,1,1,2026/4/18 18:46,2026/4/18 18:46,775,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62948871,4121806,,,2026-04-17T02:14:34+08:00,4121806,,2026-04-17T02:14:34+08:00,1,0,中东成人高中生分配,1,1,2026-04-19 21:30 ~ 22:00,2026-04-19 21:30 ~ 22:00,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/19 19:41,2026/4/19 19:41,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62948985,4121807,,,2026-04-17T03:12:40+08:00,4121807,,2026-04-17T03:12:40+08:00,1,0,中东成人高中生分配,1,1,2026-04-19 17:30 ~ 18:00,2026-04-19 17:30 ~ 18:00,end,0,0,1,1,1,1,0,66,1,1,2026/4/18 20:38,2026/4/18 20:38,66,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
